old_path,new_path,confidence,rule_applied,notes,requires_review
AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K04_integration-boundaries-and-icds/ATA_TASKS/ATA_40/40_AMPEL360_SPACET_PLUS_00_IDX_LC01_K04_CM__k04-ata-40-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K04_integration-boundaries-and-icds/ATA_TASKS/ATA_40/40_AMPEL360_SPACET_PLUS_GEN_LC01_K04_CM__k04-ata-40-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K04_integration-boundaries-and-icds/ATA_TASKS/ATA_22/22_AMPEL360_SPACET_PLUS_00_IDX_LC01_K04_CM__k04-ata-22-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K04_integration-boundaries-and-icds/ATA_TASKS/ATA_22/22_AMPEL360_SPACET_PLUS_GEN_LC01_K04_CM__k04-ata-22-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K04_integration-boundaries-and-icds/ATA_TASKS/ATA_76/76_AMPEL360_SPACET_PLUS_00_IDX_LC01_K04_CM__k04-ata-76-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K04_integration-boundaries-and-icds/ATA_TASKS/ATA_76/76_AMPEL360_SPACET_PLUS_GEN_LC01_K04_CM__k04-ata-76-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K04_integration-boundaries-and-icds/ATA_TASKS/ATA_06/06_AMPEL360_SPACET_PLUS_00_IDX_LC01_K04_CM__k04-ata-06-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K04_integration-boundaries-and-icds/ATA_TASKS/ATA_06/06_AMPEL360_SPACET_PLUS_GEN_LC01_K04_CM__k04-ata-06-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K10_industrialization-supplychain-quality/ATA_TASKS/ATA_10/10_AMPEL360_SPACET_PLUS_00_IDX_LC01_K10_CM__k10-ata-10-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K10_industrialization-supplychain-quality/ATA_TASKS/ATA_10/10_AMPEL360_SPACET_PLUS_GEN_LC01_K10_CM__k10-ata-10-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K10_industrialization-supplychain-quality/ATA_TASKS/ATA_00/00_AMPEL360_SPACET_PLUS_00_IDX_LC01_K10_CM__k10-ata-00-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K10_industrialization-supplychain-quality/ATA_TASKS/ATA_00/00_AMPEL360_SPACET_PLUS_GEN_LC01_K10_CM__k10-ata-00-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K10_industrialization-supplychain-quality/ATA_TASKS/ATA_51/51_AMPEL360_SPACET_PLUS_00_IDX_LC01_K10_CM__k10-ata-51-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K10_industrialization-supplychain-quality/ATA_TASKS/ATA_51/51_AMPEL360_SPACET_PLUS_GEN_LC01_K10_CM__k10-ata-51-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K10_industrialization-supplychain-quality/ATA_TASKS/ATA_82/82_AMPEL360_SPACET_PLUS_00_IDX_LC01_K10_CM__k10-ata-82-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K10_industrialization-supplychain-quality/ATA_TASKS/ATA_82/82_AMPEL360_SPACET_PLUS_GEN_LC01_K10_CM__k10-ata-82-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K10_industrialization-supplychain-quality/ATA_TASKS/ATA_70/70_AMPEL360_SPACET_PLUS_00_IDX_LC01_K10_CM__k10-ata-70-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K10_industrialization-supplychain-quality/ATA_TASKS/ATA_70/70_AMPEL360_SPACET_PLUS_GEN_LC01_K10_CM__k10-ata-70-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K10_industrialization-supplychain-quality/ATA_TASKS/ATA_89/89_AMPEL360_SPACET_PLUS_00_IDX_LC01_K10_CM__k10-ata-89-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K10_industrialization-supplychain-quality/ATA_TASKS/ATA_89/89_AMPEL360_SPACET_PLUS_GEN_LC01_K10_CM__k10-ata-89-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K10_industrialization-supplychain-quality/ATA_TASKS/ATA_100/00_AMPEL360_SPACET_PLUS_00_IDX_LC01_K10_CM__k10-ata-100-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K10_industrialization-supplychain-quality/ATA_TASKS/ATA_100/00_AMPEL360_SPACET_PLUS_GEN_LC01_K10_CM__k10-ata-100-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K10_industrialization-supplychain-quality/ATA_TASKS/ATA_115/00_AMPEL360_SPACET_PLUS_00_IDX_LC01_K10_CM__k10-ata-115-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K10_industrialization-supplychain-quality/ATA_TASKS/ATA_115/00_AMPEL360_SPACET_PLUS_GEN_LC01_K10_CM__k10-ata-115-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K10_industrialization-supplychain-quality/ATA_TASKS/ATA_05/05_AMPEL360_SPACET_PLUS_00_IDX_LC01_K10_CM__k10-ata-05-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K10_industrialization-supplychain-quality/ATA_TASKS/ATA_05/05_AMPEL360_SPACET_PLUS_GEN_LC01_K10_CM__k10-ata-05-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K10_industrialization-supplychain-quality/ATA_TASKS/ATA_80/80_AMPEL360_SPACET_PLUS_00_IDX_LC01_K10_CM__k10-ata-80-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K10_industrialization-supplychain-quality/ATA_TASKS/ATA_80/80_AMPEL360_SPACET_PLUS_GEN_LC01_K10_CM__k10-ata-80-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K10_industrialization-supplychain-quality/ATA_TASKS/ATA_20/20_AMPEL360_SPACET_PLUS_00_IDX_LC01_K10_CM__k10-ata-20-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K10_industrialization-supplychain-quality/ATA_TASKS/ATA_20/20_AMPEL360_SPACET_PLUS_GEN_LC01_K10_CM__k10-ata-20-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K08_dpp-sbom-provenance-scope/ATA_TASKS/ATA_00/00_AMPEL360_SPACET_PLUS_00_IDX_LC01_K08_CM__k08-ata-00-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K08_dpp-sbom-provenance-scope/ATA_TASKS/ATA_00/00_AMPEL360_SPACET_PLUS_GEN_LC01_K08_CM__k08-ata-00-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K08_dpp-sbom-provenance-scope/ATA_TASKS/ATA_98/98_AMPEL360_SPACET_PLUS_00_IDX_LC01_K08_CM__k08-ata-98-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K08_dpp-sbom-provenance-scope/ATA_TASKS/ATA_98/98_AMPEL360_SPACET_PLUS_GEN_LC01_K08_CM__k08-ata-98-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K08_dpp-sbom-provenance-scope/ATA_TASKS/ATA_94/94_AMPEL360_SPACET_PLUS_00_IDX_LC01_K08_CM__k08-ata-94-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K08_dpp-sbom-provenance-scope/ATA_TASKS/ATA_94/94_AMPEL360_SPACET_PLUS_GEN_LC01_K08_CM__k08-ata-94-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K08_dpp-sbom-provenance-scope/ATA_TASKS/ATA_99/99_AMPEL360_SPACET_PLUS_00_IDX_LC01_K08_CM__k08-ata-99-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K08_dpp-sbom-provenance-scope/ATA_TASKS/ATA_99/99_AMPEL360_SPACET_PLUS_GEN_LC01_K08_CM__k08-ata-99-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K08_dpp-sbom-provenance-scope/ATA_TASKS/ATA_85/85_AMPEL360_SPACET_PLUS_00_IDX_LC01_K08_CM__k08-ata-85-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K08_dpp-sbom-provenance-scope/ATA_TASKS/ATA_85/85_AMPEL360_SPACET_PLUS_GEN_LC01_K08_CM__k08-ata-85-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K08_dpp-sbom-provenance-scope/ATA_TASKS/ATA_93/93_AMPEL360_SPACET_PLUS_00_IDX_LC01_K08_CM__k08-ata-93-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K08_dpp-sbom-provenance-scope/ATA_TASKS/ATA_93/93_AMPEL360_SPACET_PLUS_GEN_LC01_K08_CM__k08-ata-93-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K08_dpp-sbom-provenance-scope/ATA_TASKS/ATA_95/95_AMPEL360_SPACET_PLUS_00_IDX_LC01_K08_CM__k08-ata-95-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K08_dpp-sbom-provenance-scope/ATA_TASKS/ATA_95/95_AMPEL360_SPACET_PLUS_GEN_LC01_K08_CM__k08-ata-95-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K01_certification-authority-basis/ATA_TASKS/ATA_00/00_AMPEL360_SPACET_PLUS_00_IDX_LC01_K01_CM__k01-ata-00-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K01_certification-authority-basis/ATA_TASKS/ATA_00/00_AMPEL360_SPACET_PLUS_GEN_LC01_K01_CM__k01-ata-00-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K01_certification-authority-basis/ATA_TASKS/ATA_21/21_AMPEL360_SPACET_PLUS_00_IDX_LC01_K01_CM__k01-ata-21-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K01_certification-authority-basis/ATA_TASKS/ATA_21/21_AMPEL360_SPACET_PLUS_GEN_LC01_K01_CM__k01-ata-21-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K01_certification-authority-basis/ATA_TASKS/ATA_28/28_AMPEL360_SPACET_PLUS_00_IDX_LC01_K01_CM__k01-ata-28-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K01_certification-authority-basis/ATA_TASKS/ATA_28/28_AMPEL360_SPACET_PLUS_GEN_LC01_K01_CM__k01-ata-28-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K01_certification-authority-basis/ATA_TASKS/ATA_04/04_AMPEL360_SPACET_PLUS_00_IDX_LC01_K01_CM__k01-ata-04-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K01_certification-authority-basis/ATA_TASKS/ATA_04/04_AMPEL360_SPACET_PLUS_GEN_LC01_K01_CM__k01-ata-04-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K01_certification-authority-basis/ATA_TASKS/ATA_109/00_AMPEL360_SPACET_PLUS_00_IDX_LC01_K01_CM__k01-ata-109-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K01_certification-authority-basis/ATA_TASKS/ATA_109/00_AMPEL360_SPACET_PLUS_GEN_LC01_K01_CM__k01-ata-109-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K01_certification-authority-basis/ATA_TASKS/ATA_100/00_AMPEL360_SPACET_PLUS_00_IDX_LC01_K01_CM__k01-ata-100-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K01_certification-authority-basis/ATA_TASKS/ATA_100/00_AMPEL360_SPACET_PLUS_GEN_LC01_K01_CM__k01-ata-100-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K01_certification-authority-basis/ATA_TASKS/ATA_115/00_AMPEL360_SPACET_PLUS_00_IDX_LC01_K01_CM__k01-ata-115-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K01_certification-authority-basis/ATA_TASKS/ATA_115/00_AMPEL360_SPACET_PLUS_GEN_LC01_K01_CM__k01-ata-115-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K01_certification-authority-basis/ATA_TASKS/ATA_42/42_AMPEL360_SPACET_PLUS_00_IDX_LC01_K01_CM__k01-ata-42-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K01_certification-authority-basis/ATA_TASKS/ATA_42/42_AMPEL360_SPACET_PLUS_GEN_LC01_K01_CM__k01-ata-42-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K01_certification-authority-basis/ATA_TASKS/ATA_05/05_AMPEL360_SPACET_PLUS_00_IDX_LC01_K01_CM__k01-ata-05-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K01_certification-authority-basis/ATA_TASKS/ATA_05/05_AMPEL360_SPACET_PLUS_GEN_LC01_K01_CM__k01-ata-05-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K01_certification-authority-basis/ATA_TASKS/ATA_26/26_AMPEL360_SPACET_PLUS_00_IDX_LC01_K01_CM__k01-ata-26-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K01_certification-authority-basis/ATA_TASKS/ATA_26/26_AMPEL360_SPACET_PLUS_GEN_LC01_K01_CM__k01-ata-26-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K01_certification-authority-basis/ATA_TASKS/ATA_24/24_AMPEL360_SPACET_PLUS_00_IDX_LC01_K01_CM__k01-ata-24-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K01_certification-authority-basis/ATA_TASKS/ATA_24/24_AMPEL360_SPACET_PLUS_GEN_LC01_K01_CM__k01-ata-24-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K01_certification-authority-basis/ATA_TASKS/ATA_27/27_AMPEL360_SPACET_PLUS_00_IDX_LC01_K01_CM__k01-ata-27-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K01_certification-authority-basis/ATA_TASKS/ATA_27/27_AMPEL360_SPACET_PLUS_GEN_LC01_K01_CM__k01-ata-27-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K01_certification-authority-basis/ATA_TASKS/ATA_18/18_AMPEL360_SPACET_PLUS_00_IDX_LC01_K01_CM__k01-ata-18-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K01_certification-authority-basis/ATA_TASKS/ATA_18/18_AMPEL360_SPACET_PLUS_GEN_LC01_K01_CM__k01-ata-18-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K01_certification-authority-basis/ATA_TASKS/ATA_20/20_AMPEL360_SPACET_PLUS_00_IDX_LC01_K01_CM__k01-ata-20-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K01_certification-authority-basis/ATA_TASKS/ATA_20/20_AMPEL360_SPACET_PLUS_GEN_LC01_K01_CM__k01-ata-20-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K01_certification-authority-basis/ATA_TASKS/ATA_22/22_AMPEL360_SPACET_PLUS_00_IDX_LC01_K01_CM__k01-ata-22-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K01_certification-authority-basis/ATA_TASKS/ATA_22/22_AMPEL360_SPACET_PLUS_GEN_LC01_K01_CM__k01-ata-22-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K01_certification-authority-basis/ATA_TASKS/ATA_01/01_AMPEL360_SPACET_PLUS_00_IDX_LC01_K01_CM__k01-ata-01-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CM-cm-configuration-management/KNOTS/K01_certification-authority-basis/ATA_TASKS/ATA_01/01_AMPEL360_SPACET_PLUS_GEN_LC01_K01_CM__k01-ata-01-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_OPS-ops-operations/KNOTS/K14_reliability-growth-maintenance-intervals-health/00_AMPEL360_SPACET_PLUS_00_IDX_LC01_K14_OPS__k14-reliability-growth-maintenance-intervals-health_v01.md,AMPEL360-SPACE-T-PORTAL/STK_OPS-ops-operations/KNOTS/K14_reliability-growth-maintenance-intervals-health/00_AMPEL360_SPACET_PLUS_GEN_LC01_K14_OPS__k14-reliability-growth-maintenance-intervals-health_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_OPS-ops-operations/KNOTS/K09_infrastructure-permitting-jurisdiction/00_AMPEL360_SPACET_PLUS_00_IDX_LC01_K09_OPS__k09-infrastructure-permitting-jurisdiction_v01.md,AMPEL360-SPACE-T-PORTAL/STK_OPS-ops-operations/KNOTS/K09_infrastructure-permitting-jurisdiction/00_AMPEL360_SPACET_PLUS_GEN_LC01_K09_OPS__k09-infrastructure-permitting-jurisdiction_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_OPS-ops-operations/KNOTS/K02_conops-mission-phases/00_AMPEL360_SPACET_PLUS_00_IDX_LC01_K02_OPS__k02-conops-mission-phases_v01.md,AMPEL360-SPACE-T-PORTAL/STK_OPS-ops-operations/KNOTS/K02_conops-mission-phases/00_AMPEL360_SPACET_PLUS_GEN_LC01_K02_OPS__k02-conops-mission-phases_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_OPS-ops-operations/KNOTS/K11_human-factors-training-readiness/00_AMPEL360_SPACET_PLUS_00_IDX_LC01_K11_OPS__k11-human-factors-training-readiness_v01.md,AMPEL360-SPACE-T-PORTAL/STK_OPS-ops-operations/KNOTS/K11_human-factors-training-readiness/00_AMPEL360_SPACET_PLUS_GEN_LC01_K11_OPS__k11-human-factors-training-readiness_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_OPS-ops-operations/KNOTS/K12_nvh-metrics-corridors-exposure/00_AMPEL360_SPACET_PLUS_00_IDX_LC01_K12_OPS__k12-nvh-metrics-corridors-exposure_v01.md,AMPEL360-SPACE-T-PORTAL/STK_OPS-ops-operations/KNOTS/K12_nvh-metrics-corridors-exposure/00_AMPEL360_SPACET_PLUS_GEN_LC01_K12_OPS__k12-nvh-metrics-corridors-exposure_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_OPS-ops-operations/KNOTS/K14_reliability-growth-maintenance-intervals-health/ATA_TASKS/ATA_08/08_AMPEL360_SPACET_PLUS_00_IDX_LC01_K14_OPS__k14-ata-08-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_OPS-ops-operations/KNOTS/K14_reliability-growth-maintenance-intervals-health/ATA_TASKS/ATA_08/08_AMPEL360_SPACET_PLUS_GEN_LC01_K14_OPS__k14-ata-08-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
